DBInstanceIdentifier,DBInstanceClass,Engine,DBInstanceStatus,MasterUsername,DBName,AllocatedStorage,InstanceCreateTime,PreferredBackupWindow,BackupRetentionPeriod,DBSecurityGroups,VpcSecurityGroups,DBParameterGroups,AvailabilityZone,PreferredMaintenanceWindow,MultiAZ,EngineVersion,AutoMinorVersionUpgrade,ReadReplicaDBInstanceIdentifiers,LicenseModel,OptionGroupMemberships,PubliclyAccessible,StorageType,DbInstancePort,DBClusterIdentifier,StorageEncrypted,KmsKeyId,DbiResourceId,CACertificateIdentifier,DomainMemberships,CopyTagsToSnapshot,MonitoringInterval,EnhancedMonitoringResourceArn,MonitoringRoleArn,PromotionTier,DBInstanceArn,IAMDatabaseAuthenticationEnabled,PerformanceInsightsEnabled,PerformanceInsightsKMSKeyId,PerformanceInsightsRetentionPeriod,EnabledCloudwatchLogsExports,DeletionProtection,AssociatedRoles,TagList,CustomerOwnedIpEnabled,BackupTarget,Endpoint.Address,Endpoint.Port,Endpoint.HostedZoneId,DBSubnetGroup.DBSubnetGroupName,DBSubnetGroup.DBSubnetGroupDescription,DBSubnetGroup.VpcId,DBSubnetGroup.SubnetGroupStatus,DBSubnetGroup.Subnets,LatestRestorableTime,SecondaryAvailabilityZone,MaxAllocatedStorage,ActivityStreamStatus,ReadReplicaSourceDBInstanceIdentifier,StatusInfos,Iops
dsp-airflow-clv-prod,db.r5.large,postgres,available,gds_admin,dsp_airflow_clv_prod,50,2021-05-13 05:49:36.110000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,['dsp-airflow-clv-prod-1'],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-LKNC2WH44QSOWJZZE55XRJGEWE,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-LKNC2WH44QSOWJZZE55XRJGEWE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:dsp-airflow-clv-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/data_pipeline_platform_airflow'}, {'Key': 'TenantTeam', 'Value': 'data-pipeline-platform@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'data_pipeline_platform_airflow'}, {'Key': 'environment', 'Value': 'dsp-airflow-clv-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29540'}]",False,region,dsp-airflow-clv-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:29:34+00:00,us-west-1a,1000.0,stopped,nan,nan,nan
dsp-airflow-clv-prod-1,db.r5.large,postgres,available,gds_admin,dsp_airflow_clv_prod,50,2021-05-13 06:06:26.471000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-6VQA6W7GYDYZK23TTS4CMTMNRE,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-6VQA6W7GYDYZK23TTS4CMTMNRE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:dsp-airflow-clv-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/data_pipeline_platform_airflow'}, {'Key': 'TenantTeam', 'Value': 'data-pipeline-platform@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'data_pipeline_platform_airflow'}, {'Key': 'environment', 'Value': 'dsp-airflow-clv-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29540'}]",False,region,dsp-airflow-clv-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1c,1000.0,stopped,dsp-airflow-clv-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
editorial-0,db.r6g.large,aurora-mysql,available,gds_admin,editorialprod,1,2022-03-02 11:32:35.970000+00:00,11:18-11:48,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,tue:13:03-tue:13:33,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,editorial,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-LCGDGWOM7ZP5JYJRNEWO2V7BZI,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-LCGDGWOM7ZP5JYJRNEWO2V7BZI,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:editorial-0,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/editorial'}, {'Key': 'TenantTeam', 'Value': 'gazebo-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'editorial'}, {'Key': 'environment', 'Value': 'editorial'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-32321'}]",False,region,editorial-0.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
editorial-1,db.r6g.large,aurora-mysql,available,gds_admin,editorialprod,1,2022-03-02 11:41:21.817000+00:00,11:18-11:48,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-aurora-mysql57-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,thu:13:23-thu:13:53,False,5.7.mysql_aurora.2.10.1,False,[],general-public-license,"[{'OptionGroupName': 'default:aurora-mysql-5-7', 'Status': 'in-sync'}]",False,aurora,0,editorial,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-GU7ZXMXFAVNZLXQ4XK75P2FRG4,rds-ca-2019,[],False,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-GU7ZXMXFAVNZLXQ4XK75P2FRG4,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,0.0,arn:aws:rds:us-west-1:497256801702:db:editorial-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,['slowquery'],False,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/editorial'}, {'Key': 'TenantTeam', 'Value': 'gazebo-dev@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'editorial'}, {'Key': 'environment', 'Value': 'editorial'}, {'Key': 'Service', 'Value': 'daas_mysql'}, {'Key': 'jira', 'Value': 'GDS-32321'}]",False,region,editorial-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,3306,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,nan,nan,nan,nan,nan,nan
editorial-content-prod,db.r5.large,postgres,available,gds_admin,editorial_content_prod,1000,2021-10-19 10:13:30.069000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,"['editorial-content-prod-1', 'arn:aws:rds:eu-west-1:497256801702:db:editorial-content-prod']",postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-RUWV4TG4IWHATLSHKIBFLZ3J2Y,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-RUWV4TG4IWHATLSHKIBFLZ3J2Y,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:editorial-content-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/mecs-devs'}, {'Key': 'TenantTeam', 'Value': 'mecs-devs@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'mecs-devs'}, {'Key': 'environment', 'Value': 'editorial-content-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-30361'}]",False,region,editorial-content-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:29:32+00:00,us-west-1a,2000.0,stopped,nan,nan,nan
editorial-content-prod-1,db.r5.large,postgres,available,gds_admin,editorial_content_prod,1000,2021-10-19 10:35:27.260000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-small', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,False,nan,db-BWZIAHTJO3C5NFIWUD3UXXJCGQ,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-BWZIAHTJO3C5NFIWUD3UXXJCGQ,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:editorial-content-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/mecs-devs'}, {'Key': 'TenantTeam', 'Value': 'mecs-devs@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'mecs-devs'}, {'Key': 'environment', 'Value': 'editorial-content-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-30361'}]",False,region,editorial-content-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1c,2000.0,stopped,editorial-content-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
edw-dwh-load-prod,db.r5.4xlarge,postgres,available,gds_admin,edw_dwh_load_prod,2000,2022-05-13 10:02:56.646000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.15,False,['edw-dwh-load-prod-1'],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-RKJAAMOEVG7P4TESH4CTYVUK7Q,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-RKJAAMOEVG7P4TESH4CTYVUK7Q,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:edw-dwh-load-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/NA'}, {'Key': 'TenantTeam', 'Value': 'edw-admin@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'NA'}, {'Key': 'environment', 'Value': 'edw-dwh-load-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-28489'}]",False,region,edw-dwh-load-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:29:32+00:00,us-west-1a,3000.0,stopped,nan,nan,nan
edw-dwh-load-prod-1,db.r5.4xlarge,postgres,available,gds_admin,edw_dwh_load_prod,2000,2022-05-13 10:39:29.650000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.15,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,gp2,0,nan,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,db-PD6TZWD7JTI6KQGNY3ABFLPORA,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-PD6TZWD7JTI6KQGNY3ABFLPORA,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:edw-dwh-load-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/NA'}, {'Key': 'TenantTeam', 'Value': 'edw-admin@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'NA'}, {'Key': 'environment', 'Value': 'edw-dwh-load-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-28489'}]",False,region,edw-dwh-load-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1c,3000.0,stopped,edw-dwh-load-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",nan
email-campaign-prod,db.r5.8xlarge,postgres,available,gds_admin,email_campaign_prod,500,2021-05-24 05:26:15.711000+00:00,03:00-06:00,35,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.9,False,"['email-campaign-prod-2', 'email-campaign-prod-5', 'email-campaign-prod-3', 'email-campaign-prod-4', 'email-campaign-prod-1']",postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,io1,0,nan,False,nan,db-AXCIM7NPCOFUVX3ED6C2CH5QGA,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-AXCIM7NPCOFUVX3ED6C2CH5QGA,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:email-campaign-prod,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/email_campaign_management'}, {'Key': 'TenantTeam', 'Value': 'pmp-team@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'email_campaign_management'}, {'Key': 'environment', 'Value': 'email-campaign-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29650'}]",False,region,email-campaign-prod.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",2022-06-27 13:29:31+00:00,us-west-1c,1000.0,stopped,nan,nan,10000.0
email-campaign-prod-1,db.r5.8xlarge,postgres,available,gds_admin,email_campaign_prod,500,2021-05-24 05:44:09.002000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1a,mon:00:00-mon:03:00,True,11.9,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,io1,0,nan,False,nan,db-QDBBCYRRMUSDZPVZWVGWMYDNCE,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-QDBBCYRRMUSDZPVZWVGWMYDNCE,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:email-campaign-prod-1,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/email_campaign_management'}, {'Key': 'TenantTeam', 'Value': 'pmp-team@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'email_campaign_management'}, {'Key': 'environment', 'Value': 'email-campaign-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29650'}]",False,region,email-campaign-prod-1.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1c,1000.0,stopped,email-campaign-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",10000.0
email-campaign-prod-2,db.r5.8xlarge,postgres,available,gds_admin,email_campaign_prod,500,2021-07-10 03:54:22.277000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.9,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,io1,0,nan,False,nan,db-7RMKWRNJH27I6KBC6HX2L6SOHM,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-7RMKWRNJH27I6KBC6HX2L6SOHM,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:email-campaign-prod-2,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/email_campaign_management'}, {'Key': 'TenantTeam', 'Value': 'pmp-team@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'email_campaign_management'}, {'Key': 'environment', 'Value': 'email-campaign-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29650'}]",False,region,email-campaign-prod-2.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,1000.0,stopped,email-campaign-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",10000.0
email-campaign-prod-3,db.r5.8xlarge,postgres,available,gds_admin,email_campaign_prod,500,2021-07-10 03:54:24.441000+00:00,03:00-06:00,0,[],"[{'VpcSecurityGroupId': 'sg-0885a4ff24ced5962', 'Status': 'active'}]","[{'DBParameterGroupName': 'ipg-postgres11-large', 'ParameterApplyStatus': 'in-sync'}]",us-west-1c,mon:00:00-mon:03:00,True,11.9,False,[],postgresql-license,"[{'OptionGroupName': 'default:postgres-11', 'Status': 'in-sync'}]",False,io1,0,nan,False,nan,db-VZWXARSH3QA3KPAVQ2L36JYCQ4,rds-ca-2019,[],True,5,arn:aws:logs:us-west-1:497256801702:log-group:RDSOSMetrics:log-stream:db-VZWXARSH3QA3KPAVQ2L36JYCQ4,arn:aws:iam::497256801702:role/grpn_all_rds_enhanced_monitoring,nan,arn:aws:rds:us-west-1:497256801702:db:email-campaign-prod-3,False,True,arn:aws:kms:us-west-1:497256801702:key/19854482-f528-4825-a8d2-9b4d7f501ae6,7.0,nan,True,[],"[{'Key': 'service_portal', 'Value': 'https://services.groupondev.com/services/email_campaign_management'}, {'Key': 'TenantTeam', 'Value': 'pmp-team@groupon.com'}, {'Key': 'Owner', 'Value': 'gds@groupon.com'}, {'Key': 'TenantService', 'Value': 'email_campaign_management'}, {'Key': 'environment', 'Value': 'email-campaign-prod'}, {'Key': 'Service', 'Value': 'daas_postgres'}, {'Key': 'jira', 'Value': 'GDS-29650'}]",False,region,email-campaign-prod-3.czlsgz0xic0p.us-west-1.rds.amazonaws.com,5432,Z10WI91S59XXQN,sgroup-1,Managed by Terraform,vpc-0a38df8f4ac2b624c,Complete,"[{'SubnetIdentifier': 'subnet-09c699f46d7f3898e', 'SubnetAvailabilityZone': {'Name': 'us-west-1a'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}, {'SubnetIdentifier': 'subnet-043d0ea85ff9bf10e', 'SubnetAvailabilityZone': {'Name': 'us-west-1c'}, 'SubnetOutpost': {}, 'SubnetStatus': 'Active'}]",NaT,us-west-1a,1000.0,stopped,email-campaign-prod,"[{'StatusType': 'read replication', 'Normal': True, 'Status': 'replicating'}]",10000.0
