hostid	engine	Original JIRA	Core/Non-Core	Service Portal	DB_instance	Size	Blocker	Excelformula for pkmissing sheet	On-premise IP-RW	 DB VIP - RW	RDS VIP - RW	On-premise IP-RO	 DB VIP - RO	RDS VIP - RO	Region replica	jira	Expected Date	In Progress	Route53 RW Endpoint	Route53 RO Endpoint	Notes	Encrypted	hostid_dbname
gds_prod_snc1_db014	postgresql	GDS-650 # __SOX__	Core	GDS-32380	merchant_access_prod	1802 MB	PK Missing	No	10.30.24.62	gds-snc1-prod-merchant-access-rw-vip.snc1	dedicated	10.30.25.62	gds-snc1-prod-merchant-access-ro-vip.snc1			GDS-32381		Migrated	gds-merchant-access-prod-rw.prod.us-west-1.aws.groupondev.com	gds-merchant-access-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014merchant_access_prod
gds_prod_snc1_db014	postgresql	GDS-1978			snap_products_prod				10.30.24.104	gds-snc1-prod-snap-products-rw-vip.snc1		10.30.25.104	gds-snc1-prod-snap-products-ro-vip.snc1					Decommissioned					gds_prod_snc1_db014snap_products_prod
gds_prod_snc1_db014	postgresql	GDS-20618	Core	epods	epds_prod	2223 MB	PK Missing	No	10.30.24.69	gds-snc1-prod-epds-rw-vip.snc1	dedicated	10.30.25.69	gds-snc1-prod-epds-ro-vip.snc1			GDS-32330		Migrated	gds-epds-prod-rw.prod.us-west-1.aws.groupondev.com	gds-epds-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014epds_prod
gds_prod_snc1_db014	postgresql	GDS-20985	Non-Core	mls-sentinel	mls_deal_index_prod	136 GB	PK Missing	No	10.30.24.114	gds-snc1-prod-mls-deal-index-rw-vip.snc1	global	10.30.25.114	gds-snc1-prod-mls-deal-index-ro-vip.snc1		Yes	GDS-30272		Migrated	gds-mls-deal-index-prod-rw.prod.us-west-1.aws.groupondev.com	gds-mls-deal-index-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014mls_deal_index_prod
gds_prod_snc1_db014	postgresql	GDS-17769			dsp_airflow1_prod	7650 MB			10.30.24.107	gds-snc1-prod-dsp-airflow1-rw-vip.snc1		10.30.25.107	gds-snc1-prod-dsp-airflow1-ro-vip.snc1					Unknown			Active conn.		gds_prod_snc1_db014dsp_airflow1_prod
gds_prod_snc1_db014	postgresql	GDS-15408	Non-Core	jtier-oxygen	oxygen_prod	7051 kB	No	No	10.30.24.103	gds-snc1-prod-oxygen-rw-vip.snc1	pg_noncore_us_054_prod	10.30.25.103	gds-snc1-prod-oxygen-ro-vip.snc1			GDS-3208		Migrated	gds-pg-noncore-us-054-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-054-prod-ro.prod.us-west-1.aws.groupondev.com	still up and Running for more than 1 years		gds_prod_snc1_db014oxygen_prod
gds_prod_snc1_db014	postgresql	GDS-1628	Non-Core		facebook_auto_prod	99 GB	PK Missing	Yes	10.30.24.101	gds-snc1-prod-facebook-auto-rw-vip.snc1		10.30.25.101	gds-snc1-prod-facebook-auto-ro-vip.snc1					Unknown			"No Active conn, No wal Activity"		gds_prod_snc1_db014facebook_auto_prod
gds_prod_snc1_db014	postgresql	GDS-20721	Core	goods-promotion-manager	goods_promo_mgr_prod	25 GB	PK Missing	No	10.30.24.70	gds-snc1-prod-goods-promo-mgr-rw-vip.snc1	dedicated	10.30.25.70	gds-snc1-prod-goods-promo-mgr-ro-vip.snc1			GDS-32144		Migrated	gds-goods-promo-mgr-prod-rw.prod.us-west-1.aws.groupondev.com	gds-goods-promo-mgr-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014goods_promo_mgr_prod
gds_prod_snc1_db014	postgresql	GDS-2081	Core	brands_service	brands_prod	197 MB	PK Missing	No	10.30.24.113	gds-snc1-prod-brands-rw-vip.snc1	dedicated	10.30.25.113	gds-snc1-prod-brands-ro-vip.snc1			GDS-32416		In Progress	gds-brands-prod-rw.prod.us-west-1.aws.groupondev.com	gds-brands-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014brands_prod
gds_prod_snc1_db014	postgresql	GDS-1713	Non-Core		crowd_prod				10.30.24.102	gds-snc1-prod-crowd-rw-vip.snc1		10.30.25.102	gds-snc1-prod-crowd-ro-vip.snc1					Decommissioned					gds_prod_snc1_db014crowd_prod
gds_prod_snc1_db014	postgresql	GDS-2395	Non-Core		goods_apac_ci_prod				10.30.24.67	gds-snc1-prod-goods-apac-ci-rw-vip.snc1		10.30.25.67	gds-snc1-prod-goods-apac-ci-ro-vip.snc1					Decommissioned					gds_prod_snc1_db014goods_apac_ci_prod
gds_prod_snc1_db014	postgresql	GDS-2382	Core	snap	snap_api_prod	DECOMM			10.30.24.65	gds-snc1-prod-snap-api-rw-vip.snc1	dedicated	10.30.25.65	gds-snc1-prod-snap-api-ro-vip.snc1			GDS-34229		Decommissioned					gds_prod_snc1_db014snap_api_prod
gds_prod_snc1_db014	postgresql	GDS-2038	Core	ingestion-jtier	local_3rd_party_prod	48 GB	No	No	10.30.24.110	gds-snc1-prod-local-3rd-party-rw-vip.snc1	pg_noncore_us_055_prod	10.30.25.110	gds-snc1-prod-local-3rd-party-ro-vip.snc1			GDS-32147		Migrated	gds-pg-noncore-us-055-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-055-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014local_3rd_party_prod
gds_prod_snc1_db014	postgresql	GDS-1717	Non-Core		nozilla_prod				10.30.24.106	gds-snc1-prod-nozilla-rw-vip.snc1		10.30.25.106	gds-snc1-prod-nozilla-ro-vip.snc1					Decommissioned					gds_prod_snc1_db014nozilla_prod
gds_prod_snc1_db014	postgresql	GDS-1567	Non-Core	mls-rin	merchant_analyt_prod	160 GB	PK Missing	Yes	10.30.24.64	gds-snc1-prod-merchant-analyt-rw-vip.snc1	dedicated	10.30.25.64	gds-snc1-prod-merchant-analyt-ro-vip.snc1		Yes	GDS-32498		Migrated	gds-merchant-analyt-prod-rw.prod.us-west-1.aws.groupondev.com	gds-merchant-analyt-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014merchant_analyt_prod
gds_prod_snc1_db014	postgresql	GDS-1673	Non-Core		content_assembly_prod	27 MB	PK Missing	Yes	10.30.24.105	gds-snc1-prod-content-assembly-rw-vip.snc1		10.30.25.105	gds-snc1-prod-content-assembly-ro-vip.snc1					Decommissioned			still up and Running for more than 1 years		gds_prod_snc1_db014content_assembly_prod
gds_prod_snc1_db014	postgresql	GDS-2012	Core	menu-service-v2	menu_service_prod	5776 MB	PK Missing	Yes	10.30.24.108	gds-snc1-prod-menu-service-rw-vip.snc1	dedicated	10.30.25.108	gds-snc1-prod-menu-service-ro-vip.snc1		Yes	GDS-33533		Migrated	gds-menu-service-prod-rw.prod.us-west-1.aws.groupondev.com	gds-menu-service-prod-ro.prod.us-west-1.aws.groupondev.com	Active conn.		gds_prod_snc1_db014menu_service_prod
gds_prod_snc1_db014	postgresql	GDS-1442	Non-Core	mx-notification-service	merchant_notif_prod	1802 MB	No	No	10.30.24.63	gds-snc1-prod-merchant-notif-rw-vip.snc1	pg_noncore_us_054_prod	10.30.25.63	gds-snc1-prod-merchant-notif-ro-vip.snc1			GDS-30572		Migrated	gds-pg-noncore-us-054-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-054-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db014merchant_notif_prod
gds_prod_snc1_db015	mysql	GDS-18175	Core	deal_management_api	deal_management_prod	9560 GB		#N/A	10.30.24.51	gds-snc1-prod-dmapi2-rw-vip.snc1	gds-deal-management-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.51	gds-snc1-prod-dmapi2-ro-vip.snc1	gds-deal-management-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28888		In Progress					gds_prod_snc1_db015deal_management_prod
gds_prod_snc1_db016	postgresql	GDS-4744 # __SOX__	Non-Core	goods_commerce_interface	goodscentral_prod	1586 GB	PK Missing	Yes	10.30.24.74	gds-snc1-prod-goodscentral-rw-vip.snc1	dedicated	10.30.25.74	gds-snc1-prod-goodscentral-ro-vip.snc1		Yes	GDS-32382		Migrated	gds-goodscentraldb-prod-rw.prod.us-west-1.aws.groupondev.com	gds-goodscentraldb-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db016goodscentral_prod
gds_prod_snc1_db017	mysql	GDS-1868	Core	pwa	pwa_prod	1878.0 GB		#N/A	10.30.24.72	gds-snc1-prod-pwa-rw-vip.snc1	gds-pwa-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.72		gds-pwa-prod-ro.prod.us-west-1.aws.groupondev.com	Yes	GDS-20737		Not Started			AWS link is incorrect in ticket		gds_prod_snc1_db017pwa_prod
gds_prod_snc1_db018	postgresql	GDS-9582	Core	ugc-places	ugc_prod	1700 GB	PK Missing	No	10.30.24.191	gds-snc1-prod-n-mktplace-ugc-rw-vip.snc1	dedicated	10.30.25.191	gds-snc1-prod-n-mktplace-ugc-ro-vip.snc1			GDS-30482		Migrated	gds-ugc-prod-rw.prod.us-west-1.aws.groupondev.com	gds-ugc-prod-ro.prod.us-west-1.aws.groupondev.com	Need to replace Route 53		gds_prod_snc1_db018ugc_prod
gds_prod_snc1_db019	mysql	GDS-6102			reporting_svc_prod	14.7 GB		#N/A	10.30.24.60	gds-snc1-prod-reporting-svc-rw-vip.snc1		10.30.25.60	gds-snc1-prod-reporting-svc-ro-vip.snc1					Decommissioned					gds_prod_snc1_db019reporting_svc_prod
gds_prod_snc1_db019	mysql	GDS-5869 # __SOX__	Non-Core	gfi	goods_itemmaster_prod	28.1 GB		#N/A	10.30.24.58	gds-snc1-prod-goods-itemmaster-rw-vip.snc1	my_noncore_gl_441_prod	10.30.25.58	gds-snc1-prod-goods-itemmaster-ro-vip.snc1		Yes	GDS-33364		Decommissioned					gds_prod_snc1_db019goods_itemmaster_prod
gds_prod_snc1_db019	mysql	GDS-3170		taxonomy	taxonomy_prod			#N/A	10.30.24.59	gds-snc1-prod-taxonomy-rw-vip.snc1		10.30.25.59	gds-snc1-prod-taxonomy-ro-vip.snc1					Decommissioned					gds_prod_snc1_db019taxonomy_prod
gds_prod_snc1_db019	mysql	GDS-1833 # __SOX__	Non-Core	voucher_txn_service	voucher_service_prod	391.0 GB		#N/A	10.30.24.52	gds-snc1-prod-voucher-service-rw-vip.snc1		10.30.25.52	gds-snc1-prod-voucher-service-ro-vip.snc1					Decommissioned					gds_prod_snc1_db019voucher_service_prod
gds_prod_snc1_db019	mysql	GDS-3622	Non-Core	prodsa	prodsa_sox_audit_prod	0.2 GB		#N/A	10.30.24.57	gds-snc1-prod-prodsa-sox-audit-rw-vip.snc1	my-noncore-us-003-prod	10.30.25.57	gds-snc1-prod-prodsa-sox-audit-ro-vip.snc1			GDS-33365		Decommissioned					gds_prod_snc1_db019prodsa_sox_audit_prod
gds_prod_snc1_db019	mysql	GDS-2728			gifting_service_prod			#N/A	10.30.24.56	gds-snc1-prod-gifting-service-rw-vip.snc1		10.30.25.56	gds-snc1-prod-gifting-service-ro-vip.snc1					Decommissioned					gds_prod_snc1_db019gifting_service_prod
gds_prod_snc1_db019	mysql	GDS-2346	Core	voucher-inventory	voucherinventory_prod	470.7 GB		#N/A	10.30.24.54	gds-snc1-prod-voucherinventory-rw-vip.snc1	gds-us-vis-rw.prod.us-west-1.aws.groupondev.com	10.30.25.54	gds-snc1-prod-voucherinventory-ro-dns.snc1	gds-us-vis-ro.prod.us-west-1.aws.groupondev.com	Yes	GDS-19956		Migrated					gds_prod_snc1_db019voucherinventory_prod
gds_prod_snc1_db020	postgresql		Non-Core	reading-rainbow	rainbow_prod	732 GB	No	No	10.30.24.71	gds-snc1-prod-read-rainbow-new-rw-vip.snc1	dedicated	10.30.25.71	gds-snc1-prod-read-rainbow-new-ro-vip.snc1		Yes	GDS-32499		Migrated	gds-rainbow-prod-rw.prod.us-west-1.aws.groupondev.com	gds-rainbow-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db020rainbow_prod
gds_prod_snc1_db021	mysql	GDS-4795	Core	cerebro_v2	cerebro2oozie_prod	0.0 GB		#N/A	10.30.24.142	gds-snc1-prod-cerebro2oozie-rw-vip.snc1	gds-cerebro2oozie-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.142	gds-snc1-prod-cerebro2oozie-ro-vip.snc1	gds-cerebro2oozie-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28995		Migrated					gds_prod_snc1_db021cerebro2oozie_prod
gds_prod_snc1_db021	mysql	GDS-2373	Core	cscs	cscs_prod	0.0 GB		#N/A	10.30.24.134	gds-snc1-prod-cscs-rw-vip.snc1	gds-cscs-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.134	gds-snc1-prod-cscs-ro-vip.snc1	gds-cscs-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28996		Migrated			On Prem needs to be docomissioned		gds_prod_snc1_db021cscs_prod
gds_prod_snc1_db021	mysql	GDS-2461			connect_bdm_prod			#N/A	10.30.24.136	gds-snc1-prod-connect-bdm-rw-vip.snc1		10.30.25.136	gds-snc1-prod-connect-bdm-ro-vip.snc1					Decommissioned					gds_prod_snc1_db021connect_bdm_prod
gds_prod_snc1_db021	mysql	GDS-5059	Core	goods_receiver	goods_receiver_prod			#N/A	10.30.24.146	gds-snc1-prod-goods-receiver-rw-vip.snc1	dedicated	10.30.25.146	gds-snc1-prod-goods-receiver-ro-vip.snc1			GDS-29376		Decommissioned					gds_prod_snc1_db021goods_receiver_prod
gds_prod_snc1_db021	mysql	GDS-5061	Non-Core	goods-forecast	goods_forecast_prod	142.5 GB		#N/A	10.30.24.148	gds-snc1-prod-goods-forecast-rw-vip.snc1	my-noncore-us-004-prod	10.30.25.148	gds-snc1-prod-goods-forecast-ro-vip.snc1			GDS-33367		Decommissioned					gds_prod_snc1_db021goods_forecast_prod
gds_prod_snc1_db021	mysql	GDS-4746	Core	jira	jira_prod	24.8 GB		#N/A	10.30.24.141	gds-snc1-prod-jira-rw-vip.snc1	gds-jira-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.141	gds-snc1-prod-jira-ro-vip.snc1	gds-jira-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29091		In Progress					gds_prod_snc1_db021jira_prod
gds_prod_snc1_db021	mysql	GDS-4932	Non-Core	da-audience-service	audience_prod	1.9 GB		#N/A	10.30.24.144	gds-snc1-prod-audience-rw-vip.snc1	gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.144	gds-snc1-prod-audience-ro-vip.snc1	gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-32653		Migrated					gds_prod_snc1_db021audience_prod
gds_prod_snc1_db021	mysql	GDS-4895	Core	artifactory	artifactory_prod	6.6 GB		#N/A	10.30.24.143	gds-snc1-prod-artifactory-rw-vip.snc1	dedicated	10.30.25.143	gds-snc1-prod-artifactory-ro-vip.snc1			GDS-25550		Decommissioned					gds_prod_snc1_db021artifactory_prod
gds_prod_snc1_db021	mysql	GDS-4997	Non-Core	reviewboard	reviewboard_prod	14.2 GB		#N/A	10.30.24.145	gds-snc1-prod-reviewboard-rw-vip.snc1	gds-my-noncore-us-001-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.145	gds-snc1-prod-reviewboard-ro-vip.snc1	gds-my-noncore-us-001-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28708		Migrated			On prem DB is RO. Also yml has entries		gds_prod_snc1_db021reviewboard_prod
gds_prod_snc1_db021	mysql	GDS-2073	Non-Core	deal-wizard	dealwizard_prod	0.9 GB		#N/A	10.30.24.131	gds-snc1-prod-dealwizard-rw-vip.snc1	gds-my-noncore-us-005-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.131	gds-snc1-prod-dealwizard-ro-vip.snc1	gds-my-noncore-us-005-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-33996		Migrated					gds_prod_snc1_db021dealwizard_prod
gds_prod_snc1_db021	mysql	GDS-2368	Core	wilson	wilson_prod	1.1 GB		#N/A	10.30.24.133	gds-snc1-prod-wilson-rw-vip.snc1	dedicated	10.30.25.133	gds-snc1-prod-wilson-ro-vip.snc1			GDS-29092		Decommissioned					gds_prod_snc1_db021wilson_prod
gds_prod_snc1_db021	mysql	GDS-5617 # __SOX__	Core	command-center	command_center_prod	51.4 GB		#N/A	10.30.24.150	gds-snc1-prod-command-center-rw-vip.snc1	gds-command-center-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.150	gds-snc1-prod-command-center-ro-vip.snc1	gds-command-center-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-28074		Migrated			On Prem needs to be decomissioned		gds_prod_snc1_db021command_center_prod
gds_prod_snc1_db021	mysql	GDS-2517			groupon_works_prod	17.3 GB		#N/A	10.30.24.138	gds-snc1-prod-groupon-works-rw-vip.snc1		10.30.25.138	gds-snc1-prod-groupon-works-ro-vip.snc1					Decommissioned					gds_prod_snc1_db021groupon_works_prod
gds_prod_snc1_db021	mysql	GDS-1886	Core	birdcage	birdcage_prod	238.8 GB		#N/A	10.30.24.132	gds-snc1-prod-birdcage-rw-vip.snc1	gds-birdcage-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.132	gds-snc1-prod-birdcage-ro-vip.snc1	gds-birdcage-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29212		In Progress			planned to be decommissioned in Q2		gds_prod_snc1_db021birdcage_prod
gds_prod_snc1_db021	mysql	GDS-2550	Non-Core	mpp-offer-aggregator	mpp_offer_prod			#N/A	10.30.24.140	gds-snc1-prod-mpp-offer-rw-vip.snc1		10.30.25.140	gds-snc1-prod-mpp-offer-ro-vip.snc1					Decommissioned					gds_prod_snc1_db021mpp_offer_prod
gds_prod_snc1_db021	mysql	GDS-5062	Non-Core	goods_warehouse_load_manager	gwl_manager_prod	1.1 GB		#N/A	10.30.24.149	gds-snc1-prod-gwl-manager-rw-vip.snc1	my-noncore-us-005-prod	10.30.25.149	gds-snc1-prod-gwl-manager-ro-vip.snc1			GDS-33366		Decommissioned					gds_prod_snc1_db021gwl_manager_prod
gds_prod_snc1_db021	mysql	GDS-2441	Non-Core	lbms	lbms_prod			#N/A	10.30.24.135	gds-snc1-prod-lbms-rw-vip.snc1		10.30.25.135	gds-snc1-prod-lbms-ro-vip.snc1					Decommissioned					gds_prod_snc1_db021lbms_prod
gds_prod_snc1_db021	mysql	GDS-2520			groupon_blog_net_prod	4.2 GB		#N/A	10.30.24.139	gds-snc1-prod-groupon-blog-net-rw-vip.snc1		10.30.25.139	gds-snc1-prod-groupon-blog-net-ro-vip.snc1					Decommissioned					gds_prod_snc1_db021groupon_blog_net_prod
gds_prod_snc1_db023	mysql	GDS-2619	Core	optimus_api	optimus_prod	146.4		#N/A	10.30.24.152	gds-snc1-prod-optimus-rw-vip.snc1	gds-optimus-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.152	gds-snc1-prod-optimus-ro-vip.snc1	gds-optimus-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29213		In Progress			To be decommissioned		gds_prod_snc1_db023optimus_prod
gds_prod_snc1_db023	mysql	GDS-3139			collab_contract_prod	0.0 GB		#N/A	10.30.24.161	gds-snc1-prod-collab-contract-rw-vip.snc1		10.30.25.161	gds-snc1-prod-collab-contract-ro-vip.snc1			GDS-35051		Pre-destroyed					gds_prod_snc1_db023collab_contract_prod
gds_prod_snc1_db023	mysql	GDS-18641			snap_prod			#N/A	10.30.24.151	gds-snc1-prod-snap-rw-vip.snc1		10.30.25.151	gds-snc1-prod-snap-ro-vip.snc1					Decommissioned					gds_prod_snc1_db023snap_prod
gds_prod_snc1_db023	mysql	GDS-2712	Core	janus	janus_prod	12.9		#N/A	10.30.24.154	gds-snc1-prod-janus-rw-vip.snc1	gds-janus-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.154	gds-snc1-prod-janus-ro-vip.snc1	gds-janus-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-33657		In Progress					gds_prod_snc1_db023janus_prod
gds_prod_snc1_db023	mysql	GDS-3006			stardust_prod	19.8		#N/A	10.30.24.160	gds-snc1-prod-stardust-rw-vip.snc1		10.30.25.160	gds-snc1-prod-stardust-ro-vip.snc1			GDS-35051		Pre-destroyed					gds_prod_snc1_db023stardust_prod
gds_prod_snc1_db023	mysql	GDS-3392			dds_prod	149.2		#N/A	10.30.24.167	gds-snc1-prod-dds-rw-vip.snc1		10.30.25.167	gds-snc1-prod-dds-ro-vip.snc1			GDS-35051		Pre-destroyed					gds_prod_snc1_db023dds_prod
gds_prod_snc1_db023	mysql	GDS-3003	Core	cyclops	cyclops_prod	104.8		#N/A	10.30.24.159	gds-snc1-prod-cyclops-rw-vip.snc1	gds-cyclops-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.159	gds-snc1-prod-cyclops-ro-vip.snc1	gds-cyclops-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29214		Migrated					gds_prod_snc1_db023cyclops_prod
gds_prod_snc1_db023	mysql	GDS-3264	Core	gdoop	gdoop_oozie_prod	 0.0 GB		#N/A	10.30.24.164	gds-snc1-prod-gdoop-oozie-rw-vip.snc1	gds-gdoop-oozie-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.164	gds-snc1-prod-gdoop-oozie-ro-vip.snc1	gds-gdoop-oozie-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29507		Migrated			On Prem needs to be decomissioned		gds_prod_snc1_db023gdoop_oozie_prod
gds_prod_snc1_db023	mysql	GDS-3211			geekonpoll_prod			#N/A	10.30.24.162	gds-snc1-prod-geekonpoll-rw-vip.snc1		10.30.25.162	gds-snc1-prod-geekonpoll-ro-vip.snc1					Decommissioned					gds_prod_snc1_db023geekonpoll_prod
gds_prod_snc1_db023	mysql	GDS-2562			cerebro_hive_hue_prod	27.3		#N/A	10.30.24.158	gds-snc1-prod-cerebro-hive-hue-rw-vip.snc1		10.30.25.158	gds-snc1-prod-cerebro-hive-hue-ro-vip.snc1			GDS-35051		Pre-destroyed					gds_prod_snc1_db023cerebro_hive_hue_prod
gds_prod_snc1_db023	mysql	GDS-3477	Non-Core	prodsa_offboarding	offboarding_prod	0.1		#N/A	10.30.24.170	gds-snc1-prod-offboarding-rw-vip.snc1	my-noncore-us-002-prod	10.30.25.170	gds-snc1-prod-offboarding-ro-vip.snc1			GDS-34043		Decommissioned					gds_prod_snc1_db023offboarding_prod
gds_prod_snc1_db023	mysql	GDS-2927			careers_prod	0		#N/A	10.30.24.157	gds-snc1-prod-careers-rw-vip.snc1		10.30.25.157	gds-snc1-prod-careers-ro-vip.snc1			GDS-35051		Pre-destroyed					gds_prod_snc1_db023careers_prod
gds_prod_snc1_db023	mysql	GDS-3399	Core	megatron	megatron_prod	12		#N/A	10.30.24.168	gds-snc1-prod-megatron-rw-vip.snc1	gds-megatron-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.168	gds-snc1-prod-megatron-ro-vip.snc1	gds-megatron-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29215		In Progress					gds_prod_snc1_db023megatron_prod
gds_prod_snc1_db023	mysql	GDS-3223	Core	deal-estate	dealestate_prod	566.9		#N/A	10.30.24.163	gds-snc1-prod-dealestate-rw-vip.snc1	gds-dealestate-prod-rw.prod.us-west-1.aws.groupondev.com	10.30.25.163	gds-snc1-prod-dealestate-ro-vip.snc1	gds-dealestate-prod-ro.prod.us-west-1.aws.groupondev.com		GDS-29216		Migrated					gds_prod_snc1_db023dealestate_prod
gds_prod_snc1_db024	postgresql	GDS-3268	Core	tpis-third-party-inventory-service	tpis_prod	99GB	PK Missing	Yes	10.30.24.182	gds-snc1-prod-tpis-rw-vip.snc1	dedicated	10.30.25.182	gds-snc1-prod-tpis-ro-vip.snc1			GDS-32491		Migrated	gds-tpis-prod-rw.prod.us-west-1.aws.groupondev.com	gds-tpis-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db024tpis_prod
gds_prod_snc1_db024	postgresql	GDS-2907	Non-Core		ondemand_prod				10.30.24.178	gds-snc1-prod-ondemand-rw-vip.snc1		10.30.25.178	gds-snc1-prod-ondemand-ro-vip.snc1					Decommissioned			Automatically started due to failover		gds_prod_snc1_db024ondemand_prod
gds_prod_snc1_db024	postgresql	GDS-3322	Non-Core	wishlist-service	list_manager_prod	87 GB	No	No	10.30.24.184	gds-snc1-prod-list-manager-rw-vip.snc1	pg_noncore_us_054_prod	10.30.25.184	gds-snc1-prod-list-manager-ro-vip.snc1			GDS-30405		Migrated	gds-pg-noncore-us-054-prod-rw.prod.us-west-1.aws.groupondev.com	gds-pg-noncore-us-054-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db024list_manager_prod
gds_prod_snc1_db024	postgresql	GDS-2692	Non-Core	essence-aspect-tagging-service	eat_service_prod	162 GB			10.30.24.175	gds-snc1-prod-eat-service-rw-vip.snc1		10.30.25.175	gds-snc1-prod-eat-service-ro-vip.snc1					Decommissioned			Automatically started due to failover		gds_prod_snc1_db024eat_service_prod
gds_prod_snc1_db024	postgresql	GDS-23060	Core	GDS-29305	dpp_airflow_ads_prod	356MB	No	No	10.30.24.172	gds-snc1-prod-dpp-airflow-ads-rw-vip.snc1	dedicated	10.30.25.172	gds-snc1-prod-dpp-airflow-ads-ro-vip.snc1			GDS-29303		Decommissioned			will be decomm		gds_prod_snc1_db024dpp_airflow_ads_prod
gds_prod_snc1_db024	postgresql	GDS-3386	Core	backbeat	backbeat_prod	211 GB	PK Missing	Yes	10.30.24.186	gds-snc1-prod-backbeat-dealest-rw-vip.snc1	dedicated	10.30.25.186	gds-snc1-prod-backbeat-dealest-ro-vip.snc1			GDS-32435		Decommissioned					gds_prod_snc1_db024backbeat_prod
gds_prod_snc1_db024	postgresql	GDS-21057	Non-Core	seo-checkoff	checkoff_prod	3526 GB	PK Missing	No	10.30.24.171	gds-snc1-prod-n-checkoff-rw-vip.snc1		10.30.25.171	gds-snc1-prod-n-checkoff-ro-vip.snc1			GDS-28061		Migrated	gds-checkoff-prod-rw.prod.us-west-1.aws.groupondev.com	gds-checkoff-prod-ro.prod.us-west-1.aws.groupondev.com			gds_prod_snc1_db024checkoff_prod
gds_prod_snc1_db024	postgresql	GDS-3365	Non-Core	tracing	spanner_prod	12 GB			10.30.24.185			10.30.25.185						Decommissioned			Automatically started due to failover		gds_prod_snc1_db024spanner_prod
